CATEGORIA;LINHA;FAMILIA;COD_MOD;COD_GRADE;DESC_MOD;COD_COR;DESC_COR;TAMANHO_ID;COLECAO;FABRICA_ORIGEM;NACIONALIDADE;MULTIPLO;EXCLUSIVO;DATA_LANCAMENTO;PRECO_ADULTO;PRECO_INFANTIL;COD_MOD_DE;COD_COR_DE;HERANCA;TIPO_PREVISAO;REDE_S|SE_COMPACTA;REDE_S|SE_QUIOSQUE;REDE_N|NE|CO_COMPACTA;REDE_N|NE|CO_QUIOSQUE;VOLUME_S|SE_FULL|COMPACTA;VOLUME_S|SE_QUIOSQUE;VOLUME_N|NE|CO_FULL|COMPACTA;VOLUME_N|NE|CO_QUIOSQUE;EXPERIENCIA;E-COMMERCE;CONCEPT;MORUMBI;LEBLON;CONCEPT_RIO;IGUATEMI;M0;M2;M3;M4;M39;M80;M81;M82;M83;M84;M85;M67;F0;F2;F80;F81;F82;F83;F84;F69;F70;J1;J2;J3;I0;I80;I81;I82;B0;B2;B80;B81;B82;HF1;F3;HF4;W11;W12;CS1;CS2;CS3;CS4
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146312;-1;HAVAIANAS TNS COLORS;89;AZUL INDIGO;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;90,9;;-1;-1;;DEFAULT;;;;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146312;-1;HAVAIANAS TNS COLORS;698;LIMAO;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;90,9;;-1;-1;;DEFAULT;;;;;;;;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146312;-1;HAVAIANAS TNS COLORS;1;BRANCO;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;90,9;;-1;-1;;DEFAULT;x;;x;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146312;-1;HAVAIANAS TNS COLORS;90;PRETO;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;90,9;;-1;-1;;DEFAULT;x;;x;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146311;-1;HAVAIANAS TNS MIX;279;LJA/MAR;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;100;;-1;-1;;DEFAULT;;;;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146311;-1;HAVAIANAS TNS MIX;434;VERDE/BRANCO;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;100;;-1;-1;;DEFAULT;x;;x;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146311;-1;HAVAIANAS TNS MIX;1160;ROSA/VDE;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;100;;-1;-1;;DEFAULT;x;;x;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146310;-1;HAVAIANAS TNS MIX PRINT;719;ROXO;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;127,27;;-1;-1;;DEFAULT;;;;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146310;-1;HAVAIANAS TNS MIX PRINT;757;VERDE;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;127,27;;-1;-1;;DEFAULT;;;;;;;;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4146309;-1;HAVAIANAS TNS ROOTS;23;AMARELO;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;122,72;;-1;-1;;DEFAULT;x;;x;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4146309;-1;HAVAIANAS TNS ROOTS;3612;OFF WHITE;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;122,72;;-1;-1;;DEFAULT;x;;x;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4146309;-1;HAVAIANAS TNS ROOTS;2619;AMAZONIA;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-09-01;122,72;;-1;-1;;DEFAULT;x;;x;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS PRIDE;4147516;-1;HAVAIANAS TNS PRIDE RAINBOW;1;BRANCO;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-11-01;122,72;;-1;-1;;DEFAULT;x;;x;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS PRIDE;4147528;-1;HAVAIANAS TNS PRIDE TAPE;90;PRETO;SO33/44;CARRY OVER;A026;NACIONAL;12;;2021-11-01;122,72;;-1;-1;;DEFAULT;x;;x;;x;;x;;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;FLATFORM;4147084;-1;MULE HAVAIANAS FLATFORM GOMOS;90;PRETO;SO33/40;COLEÇÃO 21/22;A026;NACIONAL;12;;2022-03-01;66,66;;4145576;90;;DEFAULT;x;;x;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;FLATFORM;4147084;-1;MULE HAVAIANAS FLATFORM GOMOS;486;MOSTARDA;SO33/40;COLEÇÃO 21/22;A026;NACIONAL;12;;2022-03-01;66,66;;4145576;305;;DEFAULT;x;;x;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;FLATFORM;4147084;-1;MULE HAVAIANAS FLATFORM GOMOS;5784;ROSA FLUX;SO33/40;COLEÇÃO 21/22;A026;NACIONAL;12;;2022-03-01;66,66;;4145576;2088;;DEFAULT;x;;x;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE MATERIAL;4146954;-1;MULE HAVAIANAS GOMOS FUR;90;PRETO;SO33/40;COLEÇÃO 21/22;A026;NACIONAL;12;;2022-03-01;62,5;;4146957;90;;DEFAULT;x;;x;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE MATERIAL;4146954;-1;MULE HAVAIANAS GOMOS FUR;5784;ROSA FLUX;SO33/40;COLEÇÃO 21/22;A026;NACIONAL;12;;2022-03-01;62,5;;4146957;2090;;DEFAULT;x;;x;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE MATERIAL;4146954;-1;MULE HAVAIANAS GOMOS FUR;486;MOSTARDA;SO33/40;COLEÇÃO 21/22;A026;NACIONAL;12;;2022-03-01;62,5;;4146957;427;;DEFAULT;x;;x;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE SOLID;4147597;-1;MULE HAVAIANAS EVOLUTION ECONYL;555;MARINHO;SO33/40;PROJETO ESPECIAL;A026;NACIONAL;12;;;54,16;;4145587;427;;DEFAULT;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE EVOLUTION;4148150;-1;MULE HAVAIANAS EVOLUTION;555;MARINHO;SO33/40;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-08-01;54,16;;4146957;90;;DEFAULT;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE EVOLUTION;4148150;-1;MULE HAVAIANAS EVOLUTION;2425;CORAL QUEIMADO;SO33/40;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-08-01;54,16;;4146957;2090;;DEFAULT;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE EVOLUTION;4148150;-1;MULE HAVAIANAS EVOLUTION;2398;ROSE TAN;SO33/40;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-08-01;54,16;;4146957;427;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE EVOLUTION;4148150;-1;MULE HAVAIANAS EVOLUTION;2412;VERDE DAIQUIRI;SO33/40;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-08-01;54,16;;4146957;869;;DEFAULT;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE SOLID;4147957;-1;MULE HAVAIANAS II;427;CRU;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;;50;;4145587;427;;DEFAULT;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE SOLID;4147957;-1;MULE HAVAIANAS II;90;PRETO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;;50;;4145587;90;;DEFAULT;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE SOLID;4147957;-1;MULE HAVAIANAS II;1440;VERMELHO APACHE;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;;50;;4145587;1440;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE SOLID;4147957;-1;MULE HAVAIANAS II;994;LAVANDA;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;;50;;4145587;602;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;MULE SOLID;4147957;-1;MULE HAVAIANAS II;555;MARINHO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;;50;;4145587;2270;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147955;-1;ORIGINE HAVAIANAS IV;1;BRANCO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-07-01;50;;4146950;1;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147955;-1;ORIGINE HAVAIANAS IV;90;PRETO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-07-01;50;;4146950;90;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147955;-1;ORIGINE HAVAIANAS IV;555;MARINHO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-07-01;50;;4146950;555;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147955;-1;ORIGINE HAVAIANAS IV;1967;VERMELHO LAVA;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-07-01;50;;4146950;129;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147955;-1;ORIGINE HAVAIANAS IV;4896;VERDE OLIVE;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-07-01;50;;4146950;891;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147955;-1;ORIGINE HAVAIANAS IV;7355;PEACH PINK;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-08-01;50;;4146950;129;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147955;-1;ORIGINE HAVAIANAS IV;9053;ROXO PAISLEY;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-08-01;50;;4146950;129;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147972;-1;ORIGINE HAVAIANAS IV PRINT;2565;AZUL MARINHO/AREIA;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-10-01;54,16;;4145576;2088;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147972;-1;ORIGINE HAVAIANAS IV PRINT;9558;AREIA/AZUL MARINHO/VERMELHO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-10-01;54,16;;4145576;2078;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGINE IV;4147972;-1;ORIGINE HAVAIANAS IV PRINT;555;AZUL MARINHO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-10-01;54,16;;4145576;555;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146310;-1;HAVAIANAS TNS MIX PRINT;90;PRETO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-10-01;127,27;;4146310;719;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS;4146310;-1;HAVAIANAS TNS MIX PRINT;3440;FOXGLOVE;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-10-01;127,27;;4146310;757;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4148366;-1;HAVAIANAS TNS CANVAS ROOTS;1;BRANCO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-11-01;122,72;;4146309;3612;;DEFAULT;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4148366;-1;HAVAIANAS TNS CANVAS ROOTS;90;PRETO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-11-01;122,72;;4146312;90;;DEFAULT;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4148366;-1;HAVAIANAS TNS CANVAS ROOTS;555;MARINHO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-11-01;122,72;;4146312;89;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4148366;-1;HAVAIANAS TNS CANVAS ROOTS;994;LILAS;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-11-01;122,72;;4146312;112;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4148366;-1;HAVAIANAS TNS CANVAS ROOTS;4896;VDE OLIVA;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-11-01;122,72;;4146309;2619;;DEFAULT;X;;X;;X;;X;;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4146309;-1;HAVAIANAS TNS ROOTS;154;AREIA;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-11-21;122,72;;4146309;3612;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUL COLLECTION;SOUL COLLECTION;ORIGENS NATURE;4146309;-1;HAVAIANAS TNS ROOTS;90;PRETO;SO33/44;COLEÇÃO 22/23;A026;NACIONAL;12;;2022-11-21;122,72;;4146312;90;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;PORTA FONE;4145432;-1;PORTA FONE HAVAIANAS COLOR DOTS;23;AMARELO;AC998;20.21;A297;IMPORTADO;6;;;22,72;;4141391;2162;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;PORTA FONE;4145432;-1;PORTA FONE HAVAIANAS COLOR DOTS;112;PINK;AC998;20.21;A297;IMPORTADO;6;;;22,72;;4141391;2162;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;PORTA FONE;4146863;-1;PORTA FONE HAVAIANAS HOT DAYS;6590;AMARELO RADIANTE;AC998;21.22;A297;IMPORTADO;6;;;22,72;;4145432;23;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;PORTA FONE;4146863;-1;PORTA FONE HAVAIANAS HOT DAYS;6595;AZUL CLÁSSICO;AC998;21.22;A297;IMPORTADO;6;;;22,72;;4145432;112;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;MINI BAG;4146864;-1;BUCKET BAG HAVAIANAS;7471;LARANJA ORIOLE;AC998;21.22;A297;IMPORTADO;6;;;25,45;;4141391;1407;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;MINI BAG;4146864;-1;BUCKET BAG HAVAIANAS;58;VIOLETA;AC998;21.22;A297;IMPORTADO;6;;;25,45;;4141391;1407;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;MINI BAG;4146864;-1;BUCKET BAG HAVAIANAS;90;PRETO;AC998;21.22;A297;IMPORTADO;6;;;25,45;;4141391;2162;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BOIA;4140289;-1;BOIA HAVAIANAS ESTAMPADA;239;BCO/LJA;AC998;18.19;A297;IMPORTADO;6;;;77,27;;4140289;239;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BOIA;4128655;-1;BOIAS HAVAIANAS;1407;VERDE LAGO;AC998;18.19;A297;IMPORTADO;6;;;68,18;;4128655;1407;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BOIA;4128655;-1;BOIAS HAVAIANAS;2197;AMARELO CÍTRICO;AC998;21.22;A297;IMPORTADO;6;;;68,18;;4128655;2197;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BOIA;4128655;-1;BOIAS HAVAIANAS;6678;LARANJA CYBER;AC998;18.19;A297;IMPORTADO;6;;;68,18;;4128655;6678;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BOIA;4128655;-1;BOIAS HAVAIANAS;7600;ROSA PORCELANA;AC998;21.22;A297;IMPORTADO;6;;;68,18;;4128655;7600;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BOIA;4141768;-1;BOIAS HAVAIANAS METALICAS;57;AZUL ACO;AC998;18.19;A297;IMPORTADO;6;;;77,27;;4141768;57;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BOIA;4141768;-1;BOIAS HAVAIANAS METALICAS;719;ROXO;AC998;18.19;A297;IMPORTADO;6;;;77,27;;4141768;719;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4144938;-1;BOLSA HAVAINAS COOL;555;MARINHO;AC998;19.20;A297;IMPORTADO;6;;;36,36;;4144938;555;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4144938;-1;BOLSA HAVAINAS COOL;1339;VERDE MENTA;AC998;19.20;A297;IMPORTADO;6;;;36,36;;4144938;1339;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4144938;-1;BOLSA HAVAINAS COOL;1652;AMARELO BANANA;AC998;19.20;A297;IMPORTADO;6;;;36,36;;4144938;1652;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4144938;-1;BOLSA HAVAINAS COOL;2090;VERMELHO RUBI;AC998;19.20;A297;IMPORTADO;6;;;36,36;;4144938;2090;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4141388;-1;BOLSA HAVAIANAS TRENDY;31;AZUL;AC998;19.20;A297;IMPORTADO;6;;;63,63;;4141388;31;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4141388;-1;BOLSA HAVAIANAS TRENDY;37;AZUL MARINHO;AC998;18.19;A297;IMPORTADO;6;;;63,63;;4141388;37;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4141388;-1;BOLSA HAVAIANAS TRENDY;213;CORAL;AC998;18.19;A297;IMPORTADO;6;;;63,63;;4141388;213;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4141388;-1;BOLSA HAVAIANAS TRENDY;706;NATURAL;AC998;18.19;A297;IMPORTADO;6;;;63,63;;4141388;706;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4141388;-1;BOLSA HAVAIANAS TRENDY;2703;VERDE PATRIA;AC998;19.20;A297;IMPORTADO;6;;;63,63;;4141388;2703;;DEFAULT;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACESSÓRIOS;ACESSÓRIOS;BEACH BAG;4141388;-1;BOLSA HAVAIANAS TRENDY;4534;VERDE MATO;AC998;18.19;A297;IMPORTADO;6;;;63,63;;4141388;4534;;DEFAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
